Borrower_ID,Client_Name,Age,Gender,Employment_Type,Monthly_Income,Num_Dependents,Loan_ID,Loan_Amount,Loan_Tenure,Interest_Rate,Loan_Type,Collateral_Value,Outstanding_Loan_Amount,Monthly_EMI,Payment_History,Num_Missed_Payments,Days_Past_Due,Recovery_Status,Collection_Attempts,Collection_Method,Legal_Action_Taken
BRW_1429,Jessica King,27,Male,Self-Employed,102178,3,LN_1429,1104623,24,15.62,Business,0.0,271370.8151487046,53885.429118665685,On-Time,0,0,Fully Recovered,1,None,Yes
BRW_1430,Anthony Clark,49,Male,Salaried,30153,0,LN_1430,1168598,36,11.91,Home,1436729.998730769,881763.9116506617,38763.962096907235,On-Time,0,0,Partially Recovered,3,Calls,No
BRW_1431,Kathleen Wilson,25,Female,Salaried,103183,0,LN_1431,1888077,60,11.56,Home,2729602.4136377736,510845.36756157567,41580.63054591339,On-Time,0,0,Fully Recovered,2,Calls,No
BRW_1432,Mark King,29,Female,Salaried,239738,4,LN_1432,1813663,36,6.19,Personal,0.0,653169.1708968807,55331.41411098403,On-Time,0,0,Fully Recovered,2,Calls,No
BRW_1433,Steven Taylor,64,Male,Salaried,209947,2,LN_1433,422066,48,18.26,Personal,0.0,80129.92525298407,12455.604646684773,Missed,4,140,Fully Recovered,0,None,No
BRW_1434,Jessica Garcia,26,Male,Salaried,83518,1,LN_1434,604621,48,12.91,Auto,885714.1281196689,334095.1676737077,16193.47244507414,On-Time,0,0,Partially Recovered,0,Emails,No
BRW_1435,Amanda White,57,Male,Self-Employed,48859,1,LN_1435,1740105,60,7.45,Business,0.0,1220251.0915316818,34826.804648779864,On-Time,0,0,Partially Recovered,4,None,No
BRW_1436,Joseph Jones,24,Male,Business,42494,3,LN_1436,1246372,60,11.55,Auto,1401626.1061494215,1088793.5382689098,27442.265947130894,Delayed,2,83,Fully Recovered,1,Calls,No
BRW_1437,Michael Allen,31,Female,Business,199047,1,LN_1437,1854999,12,15.57,Auto,2316838.8549663504,1513635.8226265819,167928.4180448028,Missed,4,124,Pending,3,Calls,No
BRW_1438,Sharon Johnson,31,Female,Salaried,169108,3,LN_1438,1181717,12,10.24,Auto,1525947.9137507302,984127.4262973535,104023.65030142113,Delayed,1,49,Partially Recovered,4,Calls,No
BRW_1439,Emily Anderson,31,Female,Self-Employed,110254,3,LN_1439,1881247,12,10.44,Home,2001267.1037974425,829533.8124107814,165776.72549397274,Delayed,1,52,Partially Recovered,2,None,No
BRW_1440,Sharon Jones,36,Male,Salaried,184421,2,LN_1440,1045282,12,17.67,Auto,1266857.9698815986,173288.54524730216,95667.35984676187,On-Time,0,0,Pending,4,Emails,No
BRW_1441,Robert Taylor,36,Female,Salaried,103290,1,LN_1441,58350,48,8.77,Auto,78688.34361805281,37170.93422932883,1445.6780790780945,On-Time,0,0,Fully Recovered,2,None,No
BRW_1442,Jane Robinson,56,Male,Business,76152,1,LN_1442,1833434,24,17.58,Business,0.0,891193.7483011996,91160.91179840967,On-Time,0,0,Fully Recovered,0,Settlement Offer,No
BRW_1443,Stephanie Walker,61,Male,Self-Employed,120121,3,LN_1443,1035540,36,9.63,Personal,0.0,559456.9667400733,33234.36537431625,Delayed,2,60,Partially Recovered,2,Settlement Offer,No
BRW_1444,Ashley Martinez,51,Female,Business,87430,0,LN_1444,1942192,12,8.12,Home,2042750.714629133,945044.4235453192,169056.01048983927,Missed,4,146,Pending,1,None,No
BRW_1445,Melissa Anderson,47,Female,Salaried,69198,4,LN_1445,1086855,72,13.68,Home,1143621.6785822357,794026.389652003,22209.64424842638,On-Time,0,0,Pending,0,None,No
BRW_1446,Matthew Clark,29,Male,Salaried,137166,0,LN_1446,1998826,24,7.0,Auto,2468662.166152108,1658490.3610179243,89492.59519842349,On-Time,0,0,Fully Recovered,4,Calls,No
BRW_1447,Daniel Johnson,35,Male,Self-Employed,159150,0,LN_1447,280479,12,12.87,Personal,0.0,208429.89345073188,25034.51657192776,On-Time,0,0,Partially Recovered,4,Emails,No
BRW_1448,David Young,42,Female,Self-Employed,189244,4,LN_1448,1866769,48,14.28,Auto,2028609.6052650558,1409840.0802980799,51274.8064459503,On-Time,0,0,Partially Recovered,3,Emails,No
BRW_1449,Jessica Lewis,61,Female,Self-Employed,126651,3,LN_1449,1821240,72,14.99,Business,0.0,563689.7470021526,38500.25425321008,On-Time,0,0,Partially Recovered,3,None,No
BRW_1450,William Thompson,39,Female,Self-Employed,203588,2,LN_1450,328854,72,7.57,Business,0.0,289875.10371627245,5697.07611991501,Delayed,3,114,Fully Recovered,4,Settlement Offer,No
BRW_1451,John Anderson,36,Female,Business,99848,4,LN_1451,630894,60,18.02,Home,694914.6633811736,401846.4901753472,16027.425896519437,Missed,4,129,Partially Recovered,2,None,No
BRW_1452,Matthew Brown,37,Female,Salaried,236481,4,LN_1452,1644439,48,10.4,Business,0.0,597035.7159597285,42023.82391955866,On-Time,0,0,Pending,3,Settlement Offer,No
BRW_1453,Michael Hall,34,Female,Self-Employed,71177,2,LN_1453,1602578,24,18.57,Business,0.0,740492.3558284543,80449.33226322333,On-Time,0,0,Partially Recovered,3,Emails,No
BRW_1454,Ashley King,50,Female,Salaried,99060,3,LN_1454,1704513,72,11.38,Auto,2091131.7645409573,1175449.1021875932,32776.55541392078,On-Time,0,0,Fully Recovered,3,Calls,No
BRW_1455,Amanda Walker,50,Male,Business,205316,2,LN_1455,1532559,48,5.05,Business,0.0,1235787.3200850824,35328.47333448687,On-Time,0,0,Pending,2,None,No
BRW_1456,Charles Davis,34,Male,Self-Employed,91500,3,LN_1456,1905505,12,17.18,Personal,0.0,838922.7924144692,173953.92513641017,Delayed,3,99,Partially Recovered,1,Settlement Offer,No
BRW_1457,Emma Lee,33,Female,Salaried,39996,4,LN_1457,1990516,48,9.41,Auto,2123610.44031212,1447215.715031449,49922.49917956171,Delayed,4,149,Fully Recovered,4,Settlement Offer,No
BRW_1458,Daniel Wilson,52,Male,Self-Employed,113097,3,LN_1458,869368,72,14.57,Business,0.0,719915.1448257086,18180.39295264175,On-Time,0,0,Fully Recovered,0,None,No
BRW_1459,Daniel Anderson,51,Female,Self-Employed,96822,2,LN_1459,596904,72,5.63,Home,837846.3503591595,464249.34840394405,9788.503733008487,On-Time,0,0,Fully Recovered,0,Emails,No
BRW_1460,Emily Moore,50,Male,Salaried,233799,4,LN_1460,975576,24,7.1,Business,0.0,245503.46283254953,43723.293914153124,Delayed,5,156,Pending,2,Calls,No
BRW_1461,Robert Young,21,Female,Salaried,193858,1,LN_1461,849114,24,6.0,Personal,0.0,413604.85347625625,37633.250654160176,Delayed,5,150,Pending,0,Settlement Offer,No
BRW_1462,Jessica Clark,22,Female,Salaried,127725,0,LN_1462,1943270,12,17.21,Business,0.0,596425.605530505,177429.18110397682,Delayed,2,79,Partially Recovered,3,Emails,No
BRW_1463,Sarah Jones,39,Female,Self-Employed,171521,2,LN_1463,1729026,72,5.65,Home,2557601.371112549,1064987.7097513399,28370.15720984732,On-Time,0,0,Fully Recovered,3,Emails,No
BRW_1464,Rebecca Clark,38,Female,Salaried,50732,0,LN_1464,1996133,48,18.15,Business,0.0,1335093.2775615458,58792.98200229925,On-Time,0,0,Partially Recovered,2,Emails,No
BRW_1465,James Clark,60,Male,Self-Employed,219693,2,LN_1465,1594418,36,7.4,Business,0.0,483136.9922929881,49523.120185901105,Delayed,3,107,Partially Recovered,2,Calls,No
BRW_1466,William Wilson,52,Male,Business,214244,2,LN_1466,136994,60,8.65,Business,0.0,42793.89334401519,2820.5559838143004,On-Time,0,0,Partially Recovered,3,Settlement Offer,No
BRW_1467,John Hernandez,32,Male,Salaried,224531,4,LN_1467,1059262,60,6.44,Personal,0.0,941614.9609955073,20695.920899054556,Delayed,5,152,Fully Recovered,1,Emails,No
BRW_1468,David King,63,Female,Salaried,111528,2,LN_1468,1759157,60,12.27,Auto,2451928.713595839,943373.1903613996,39371.91797784197,On-Time,0,0,Partially Recovered,3,None,No
BRW_1469,Jessica Johnson,46,Female,Business,62590,3,LN_1469,1996092,36,7.59,Personal,0.0,1573886.4282689798,62173.41328845019,Delayed,3,119,Pending,2,Emails,Yes
BRW_1470,Kathleen Davis,28,Female,Salaried,220583,1,LN_1470,1498986,72,9.1,Home,1557573.4303468869,709313.8297319186,27094.48382028404,Delayed,1,59,Pending,3,Settlement Offer,No
BRW_1471,John Hall,36,Male,Self-Employed,157355,3,LN_1471,1625171,48,19.2,Personal,0.0,918067.9706276114,48764.488003626335,Delayed,2,84,Fully Recovered,0,Calls,No
BRW_1472,James Moore,26,Male,Salaried,189890,4,LN_1472,175420,60,9.11,Home,204605.50504406673,66897.46438940814,3650.802868635662,Delayed,2,67,Partially Recovered,3,Settlement Offer,No
BRW_1473,Melissa Clark,60,Female,Self-Employed,187762,2,LN_1473,1799538,36,16.88,Auto,1882206.2585093444,671371.8881806129,64051.01731986049,On-Time,0,0,Partially Recovered,3,Calls,No
BRW_1474,Thomas Thomas,36,Female,Salaried,75349,4,LN_1474,321714,48,8.63,Auto,354699.9571095035,67358.1295493369,7949.464459434727,On-Time,0,0,Partially Recovered,3,Settlement Offer,No
BRW_1475,Ashley Taylor,50,Male,Self-Employed,199527,4,LN_1475,912030,72,19.01,Business,0.0,816640.3260332096,21325.49467124323,On-Time,0,0,Fully Recovered,2,Calls,No
BRW_1476,Ashley Miller,37,Male,Salaried,242270,3,LN_1476,1003360,12,12.33,Business,0.0,705440.0988456082,89302.29037943632,On-Time,0,0,Fully Recovered,0,Settlement Offer,No
BRW_1477,Sharon Martin,24,Female,Salaried,227454,0,LN_1477,1652893,72,6.09,Business,0.0,883369.285527771,27463.48653210123,Delayed,5,155,Fully Recovered,4,Emails,No
BRW_1478,Jessica Robinson,22,Female,Self-Employed,49237,4,LN_1478,1495289,24,10.29,Business,0.0,879775.8500611676,69200.31544105537,Delayed,4,134,Fully Recovered,4,None,No
BRW_1479,Anthony Johnson,63,Male,Self-Employed,73543,2,LN_1479,138850,72,16.77,Business,0.0,30732.472974090215,3071.0826748286822,On-Time,0,0,Fully Recovered,4,Settlement Offer,No
BRW_1480,Jane Moore,63,Male,Salaried,120105,0,LN_1480,361927,24,16.37,Business,0.0,226910.26337316996,17785.1231989688,On-Time,0,0,Partially Recovered,2,None,No
BRW_1481,Anthony Robinson,44,Male,Self-Employed,58665,4,LN_1481,1893578,72,7.04,Home,2658938.817901635,953787.8063791794,32320.006563795807,Delayed,3,90,Pending,1,None,No
BRW_1482,John Harris,61,Male,Salaried,94397,0,LN_1482,1886226,36,6.16,Auto,2575220.714208461,779662.0432076199,57519.49311366622,On-Time,0,0,Pending,1,None,No
BRW_1483,Cynthia Thompson,44,Male,Salaried,100952,4,LN_1483,1653671,12,10.64,Auto,1691512.134490053,1370954.0496529394,145876.64289881272,On-Time,0,0,Partially Recovered,4,Calls,No
BRW_1484,Ashley White,64,Female,Self-Employed,74045,4,LN_1484,1186061,12,9.24,Home,1533959.3310038857,688904.1600435028,103854.8352582672,On-Time,0,0,Pending,2,None,No
BRW_1485,Cynthia Smith,29,Male,Self-Employed,205604,2,LN_1485,135189,12,11.53,Personal,0.0,29737.10659142049,11981.675125739599,Delayed,4,140,Partially Recovered,1,Settlement Offer,No
BRW_1486,Daniel Allen,29,Female,Self-Employed,118964,1,LN_1486,909411,48,13.86,Business,0.0,570921.4930034796,24787.179043223736,Missed,2,79,Fully Recovered,1,None,No
BRW_1487,Michael Allen,28,Female,Salaried,76952,1,LN_1487,1796316,72,18.21,Personal,0.0,1180788.1720609225,41183.53857456437,On-Time,0,0,Partially Recovered,0,Settlement Offer,No
BRW_1488,Matthew Miller,50,Female,Salaried,114025,3,LN_1488,1054344,60,6.26,Home,1158032.698428695,747629.5079086362,20511.133277622128,On-Time,0,0,Partially Recovered,3,None,No
BRW_1489,Jessica Garcia,43,Female,Salaried,127856,4,LN_1489,608232,36,15.03,Auto,627214.8302704261,404104.22484319186,21093.498796552627,On-Time,0,0,Pending,3,None,No
BRW_1490,Steven Williams,56,Male,Salaried,152062,0,LN_1490,1118689,48,15.26,Personal,0.0,295032.3801085907,31281.5894010452,Delayed,4,122,Partially Recovered,2,None,No
BRW_1491,Mark Jones,30,Male,Salaried,94713,1,LN_1491,1249611,12,13.59,Business,0.0,951088.7651305615,111958.04617410025,Missed,2,74,Partially Recovered,3,Settlement Offer,No
BRW_1492,Thomas Harris,40,Female,Salaried,62443,0,LN_1492,111546,72,19.2,Personal,0.0,18208.710349233323,2620.36871265997,On-Time,0,0,Partially Recovered,1,None,No
BRW_1493,Charles White,46,Male,Salaried,214453,0,LN_1493,906113,12,9.68,Business,0.0,781053.5467125862,79526.93540953545,On-Time,0,0,Partially Recovered,3,Settlement Offer,No
BRW_1494,Anthony King,63,Female,Self-Employed,230529,4,LN_1494,1733957,48,17.44,Auto,2483744.0819507604,678648.7813313035,50428.99291876095,Delayed,2,75,Pending,3,Emails,No
BRW_1495,Jessica Jackson,35,Female,Self-Employed,100979,0,LN_1495,1199328,36,6.56,Auto,1652829.9217965335,975868.1291984404,36790.96935870526,On-Time,0,0,Fully Recovered,1,Calls,No
BRW_1496,John King,50,Male,Self-Employed,141766,1,LN_1496,73193,36,5.66,Business,0.0,15006.725957098042,2215.414587631984,On-Time,0,0,Partially Recovered,2,Emails,No
BRW_1497,Amanda Anderson,27,Female,Self-Employed,234230,1,LN_1497,1137516,72,17.05,Auto,1301174.0024758421,797175.3360721611,25337.076791222953,Delayed,2,73,Pending,0,Calls,No
BRW_1498,Jane Williams,46,Male,Salaried,195704,2,LN_1498,1806924,72,7.12,Business,0.0,361208.77397863084,30910.483419298598,Delayed,3,99,Pending,2,Emails,No
BRW_1499,Stephanie Taylor,48,Male,Salaried,82337,4,LN_1499,1116817,72,16.06,Home,1352698.4641073593,635748.5943100807,24262.72478562345,Delayed,2,88,Partially Recovered,1,None,No
BRW_1500,Thomas Wilson,63,Female,Self-Employed,180965,4,LN_1500,1943282,12,14.28,Business,0.0,1175517.1268230877,174737.81064853683,On-Time,0,0,Fully Recovered,3,None,No
BRW_1501,Stephanie Walker,60,Female,Salaried,117472,0,LN_1501,518317,60,6.53,Business,0.0,325009.42221451324,10148.752199368346,Delayed,3,92,Partially Recovered,0,Calls,No
BRW_1502,Kathleen White,26,Male,Business,236121,1,LN_1502,1554727,12,10.01,Home,1636068.807365846,785246.4555062408,136692.4346097243,On-Time,0,0,Partially Recovered,3,Emails,No
BRW_1503,Sarah Lewis,60,Female,Self-Employed,82924,4,LN_1503,1518477,24,12.82,Auto,1998473.6312818562,243140.81585922206,72062.8478752707,On-Time,0,0,Pending,1,None,No
BRW_1504,Michael Taylor,42,Female,Salaried,50264,0,LN_1504,284854,36,6.41,Home,315146.7937304182,236097.76163953776,8718.8269434612,On-Time,0,0,Pending,1,Emails,No
BRW_1505,Ashley King,59,Female,Salaried,215721,1,LN_1505,327782,12,5.83,Auto,363735.7369806052,64834.43786246083,28185.420872152004,On-Time,0,0,Pending,2,Calls,No
BRW_1506,Anthony Martin,41,Female,Salaried,164273,0,LN_1506,133301,24,17.06,Auto,139192.0180010869,110508.21501115676,6594.546931719505,Delayed,1,58,Partially Recovered,2,Calls,No
BRW_1507,Emily Clark,60,Male,Salaried,127529,0,LN_1507,344921,12,14.25,Business,0.0,160206.94498292403,31010.049915172367,Delayed,3,105,Pending,1,Calls,No
BRW_1508,John Robinson,48,Female,Business,118931,0,LN_1508,673346,12,11.85,Auto,839194.395606774,153538.4018542525,59778.73715011402,Delayed,1,31,Partially Recovered,4,Emails,No
BRW_1509,James Clark,58,Male,Salaried,99216,3,LN_1509,799221,72,14.98,Business,0.0,124858.28299083069,16890.859327308463,Missed,5,162,Pending,4,None,No
BRW_1510,Kathleen White,31,Female,Business,86148,0,LN_1510,139887,48,12.62,Personal,0.0,121973.03700767794,3726.4884973577814,On-Time,0,0,Partially Recovered,1,Emails,No
BRW_1511,Cynthia Young,52,Male,Salaried,191793,4,LN_1511,1110638,48,16.55,Home,1135782.3200746058,192151.53907408688,31789.518963732695,Delayed,4,145,Partially Recovered,4,Calls,No
BRW_1512,Rebecca Davis,45,Male,Salaried,88928,3,LN_1512,1447735,60,11.63,Home,1474467.8308943151,1176173.5658162893,31934.03262374,Delayed,4,120,Partially Recovered,2,None,No
BRW_1513,Laura Taylor,42,Female,Salaried,205923,2,LN_1513,1915143,12,13.77,Home,2200340.886114215,659323.0706973801,171747.9829023028,On-Time,0,0,Partially Recovered,2,Calls,Yes
BRW_1514,Ashley Taylor,35,Male,Salaried,217605,1,LN_1514,1969645,60,14.4,Business,0.0,1308126.395816599,46239.67224546998,On-Time,0,0,Fully Recovered,1,Settlement Offer,No
BRW_1515,Thomas Miller,22,Male,Salaried,194728,4,LN_1515,1375735,60,5.95,Home,1761546.805268375,1224909.2416584173,26564.83849571736,Delayed,4,122,Fully Recovered,4,Settlement Offer,No
BRW_1516,Steven Thomas,53,Female,Salaried,157882,1,LN_1516,1204076,60,7.76,Business,0.0,533534.2294256502,24276.25401599176,On-Time,0,0,Pending,2,None,No
BRW_1517,Melissa Walker,40,Female,Salaried,163884,0,LN_1517,789912,36,14.49,Personal,0.0,419831.4152034447,27185.690896401356,Missed,1,48,Partially Recovered,4,Emails,No
BRW_1518,Robert Jackson,37,Male,Salaried,220557,2,LN_1518,1888191,48,8.12,Home,2040836.2468284618,1117974.5503179415,46202.69276663808,On-Time,0,0,Pending,3,Emails,No
BRW_1519,Mark Martinez,37,Male,Salaried,36366,1,LN_1519,1852085,48,14.37,Auto,2122357.714542702,1304913.5302175062,50955.38105274929,Delayed,2,88,Fully Recovered,3,Emails,No
BRW_1520,Thomas Moore,42,Female,Salaried,60851,1,LN_1520,1965481,24,15.95,Personal,0.0,344910.76436805486,96189.11379647405,On-Time,0,0,Partially Recovered,0,Calls,No
BRW_1521,Emily Thomas,56,Male,Salaried,212989,3,LN_1521,1192650,60,6.91,Auto,1722208.921494194,249287.06268610788,23565.289796731075,On-Time,0,0,Pending,0,None,No
BRW_1522,Daniel Clark,38,Female,Self-Employed,241464,1,LN_1522,1409923,36,12.05,Personal,0.0,678821.0363125278,46863.2968215821,Missed,5,159,Pending,3,Calls,No
BRW_1523,Kathleen Young,60,Female,Self-Employed,156977,0,LN_1523,231643,24,14.38,Auto,299208.48572037206,66741.07586943328,11163.477442127032,On-Time,0,0,Pending,3,Emails,No
BRW_1524,David Miller,63,Male,Self-Employed,202317,2,LN_1524,203745,72,10.53,Business,0.0,78824.09098378265,3829.228526990096,On-Time,0,0,Fully Recovered,3,Calls,No
BRW_1525,Sharon Thomas,41,Female,Salaried,185845,2,LN_1525,68928,60,9.71,Personal,0.0,10461.887702271319,1454.700234966419,Missed,5,158,Fully Recovered,0,None,No
BRW_1526,Sarah Jones,57,Female,Salaried,81567,4,LN_1526,1968410,12,17.08,Personal,0.0,1639793.9218267377,179603.08605243987,Delayed,5,172,Partially Recovered,1,Emails,No
BRW_1527,Donald Martin,40,Male,Business,144293,2,LN_1527,454130,60,11.8,Business,0.0,231773.37370763376,10056.03365213018,On-Time,0,0,Pending,0,Calls,No
BRW_1528,Melissa Thomas,44,Female,Self-Employed,200047,2,LN_1528,648544,24,13.27,Auto,880844.2515487978,177791.44417626443,30915.276693619442,Missed,2,82,Fully Recovered,1,None,No
BRW_1529,Emma Thompson,27,Female,Business,220244,0,LN_1529,803565,36,14.96,Auto,843147.7227428902,578434.1632823506,27840.106907724577,On-Time,0,0,Pending,1,None,No
BRW_1530,Amanda Anderson,59,Male,Business,48403,0,LN_1530,795152,48,11.51,Home,1175631.136200737,286396.32231617055,20748.610660420054,Delayed,4,122,Pending,0,None,No
BRW_1531,Joseph Anderson,31,Male,Salaried,62710,4,LN_1531,1608552,48,12.22,Business,0.0,1416413.334605703,42533.30438516326,On-Time,0,0,Fully Recovered,1,Settlement Offer,No
BRW_1532,Cynthia Allen,36,Male,Self-Employed,200153,4,LN_1532,451143,60,14.13,Auto,507056.2414659106,114681.70421316545,10527.738883035123,Delayed,4,130,Pending,4,Emails,No
BRW_1533,Robert Brown,36,Female,Salaried,97557,1,LN_1533,1972715,72,15.85,Home,2234003.3037080723,471437.64405452966,42629.066161582836,On-Time,0,0,Pending,1,Emails,No
BRW_1534,Charles Clark,57,Male,Salaried,68125,4,LN_1534,319467,12,13.36,Home,466448.75033074437,177073.75542648835,28587.907924540188,On-Time,0,0,Fully Recovered,2,Settlement Offer,No
BRW_1535,Melissa Miller,61,Male,Salaried,170505,3,LN_1535,1712390,24,9.63,Personal,0.0,1015312.4903766629,78726.00010202678,Delayed,5,151,Pending,1,Emails,No
BRW_1536,Joseph Thompson,55,Female,Self-Employed,45492,1,LN_1536,1441605,24,14.78,Business,0.0,744886.532259463,69748.00428629403,Delayed,1,47,Pending,0,None,No
BRW_1537,Donald Hernandez,30,Female,Salaried,182720,4,LN_1537,520318,36,15.02,Home,558737.496942761,462434.25469529594,18042.090851961562,On-Time,0,0,Partially Recovered,2,Calls,No
BRW_1538,Melissa Johnson,45,Male,Salaried,67194,2,LN_1538,730094,60,16.81,Business,0.0,378005.23869311484,18070.21204544658,On-Time,0,0,Partially Recovered,3,Calls,No
BRW_1539,Cynthia Miller,23,Female,Salaried,200428,3,LN_1539,1557385,36,18.93,Auto,1779487.4517684302,1119391.18038819,57032.43214339549,Delayed,3,111,Partially Recovered,2,Calls,No
BRW_1540,Stephanie King,29,Male,Salaried,165709,0,LN_1540,867644,72,6.63,Personal,0.0,374234.1527487757,14638.797656972245,On-Time,0,0,Partially Recovered,0,Settlement Offer,No
BRW_1541,Laura Williams,39,Female,Salaried,210739,1,LN_1541,1073930,60,13.54,Home,1533571.1092393242,251351.9896235304,24733.100227727733,On-Time,0,0,Fully Recovered,4,Calls,No
BRW_1542,Amanda Garcia,37,Male,Salaried,211666,1,LN_1542,1083597,60,17.08,Auto,1570945.8932015586,700685.0076335222,26976.810084181107,On-Time,0,0,Pending,1,Emails,No
BRW_1543,Joseph Rodriguez,24,Female,Self-Employed,236989,0,LN_1543,513747,36,7.52,Business,0.0,270824.6023245006,15985.445644861053,On-Time,0,0,Partially Recovered,3,Settlement Offer,Yes
BRW_1544,Mark Young,21,Male,Self-Employed,177184,4,LN_1544,784571,48,8.78,Personal,0.0,169090.34140626827,19442.226483199294,On-Time,0,0,Fully Recovered,3,Emails,No
BRW_1545,Michael Jones,31,Male,Salaried,124622,4,LN_1545,198029,36,17.2,Auto,256132.29191219065,61592.47113699025,7080.000887159009,Missed,5,173,Fully Recovered,4,Settlement Offer,No
BRW_1546,Jane Lewis,50,Male,Salaried,114409,2,LN_1546,1300842,24,13.68,Home,1740844.129912704,199889.17825788027,62260.703823634496,On-Time,0,0,Partially Recovered,3,None,No
BRW_1547,Jane Harris,58,Male,Salaried,146355,0,LN_1547,693901,24,10.05,Home,824254.0945184598,317375.33633077133,32036.026357997904,Delayed,4,130,Fully Recovered,4,Emails,No
BRW_1548,Thomas Hernandez,36,Female,Salaried,36461,4,LN_1548,377094,60,17.29,Personal,0.0,162045.97952876592,9430.658404075879,On-Time,0,0,Fully Recovered,1,Calls,No
BRW_1549,Michael Moore,60,Male,Salaried,58094,1,LN_1549,791746,36,8.16,Home,817625.4942638376,172385.2797087063,24868.923226600793,On-Time,0,0,Pending,2,Calls,No
BRW_1550,Jessica Robinson,26,Female,Salaried,65070,3,LN_1550,1547321,72,16.56,Auto,1846256.383504198,967200.1378208611,34043.11956863949,On-Time,0,0,Partially Recovered,1,None,No
BRW_1551,Jane Thompson,33,Female,Salaried,179773,0,LN_1551,1111518,12,13.38,Personal,0.0,774382.2211394839,99476.03272144297,On-Time,0,0,Fully Recovered,0,Emails,No
BRW_1552,David Robinson,62,Male,Salaried,214495,2,LN_1552,1143227,36,15.31,Home,1583556.4487007933,257960.658224222,39804.11082915994,Missed,5,157,Pending,2,Settlement Offer,No
BRW_1553,Amanda Thompson,25,Male,Salaried,143766,1,LN_1553,139117,72,11.2,Home,168790.86904858166,76002.85419202904,2662.236703329995,On-Time,0,0,Partially Recovered,1,Calls,Yes
BRW_1554,Jane White,25,Male,Self-Employed,248581,4,LN_1554,352213,12,7.44,Home,450534.86022316414,55779.95562906662,30547.334292612304,Delayed,2,66,Fully Recovered,2,None,No
BRW_1555,Joseph Anderson,21,Male,Salaried,108538,1,LN_1555,314696,24,10.56,Home,400401.62115885,185753.47942949543,14603.09693833295,Delayed,5,151,Pending,3,Settlement Offer,No
BRW_1556,Donald Brown,54,Female,Salaried,80461,2,LN_1556,551986,48,13.0,Business,0.0,274818.0864450278,14808.402148415795,Delayed,5,165,Pending,3,None,No
BRW_1557,Thomas Robinson,30,Female,Salaried,173794,2,LN_1557,1213025,12,10.56,Home,1262824.311994947,629869.8200655794,106960.36153409429,Missed,3,108,Partially Recovered,3,Settlement Offer,No
BRW_1558,Rebecca Smith,21,Female,Self-Employed,215850,3,LN_1558,1719695,72,14.93,Home,2528241.1464799973,1127116.7690770403,36297.63207980112,On-Time,0,0,Partially Recovered,0,Calls,No
BRW_1559,Charles Lee,39,Male,Salaried,49854,2,LN_1559,1677501,12,13.63,Home,2397888.6074829805,702181.4792586368,150326.09560681813,On-Time,0,0,Fully Recovered,4,Settlement Offer,Yes
BRW_1560,Joseph Harris,58,Male,Self-Employed,78402,1,LN_1560,1573881,60,18.08,Business,0.0,1236957.967556737,40034.75958763839,On-Time,0,0,Partially Recovered,1,Calls,No
BRW_1561,Emily Miller,31,Male,Salaried,75398,1,LN_1561,807022,60,9.21,Auto,1151909.206727423,677507.1987657577,16834.82042555369,Missed,4,135,Pending,3,None,No
BRW_1562,Michael Rodriguez,47,Male,Salaried,137031,0,LN_1562,386200,36,7.12,Home,423784.1357243784,325987.25449244236,11945.935439474046,On-Time,0,0,Pending,2,Settlement Offer,No
BRW_1563,Joseph Wilson,21,Female,Self-Employed,42699,3,LN_1563,798564,60,19.12,Personal,0.0,251362.80317822823,20767.954080665804,Delayed,3,119,Pending,2,Emails,No
BRW_1564,Michelle Walker,25,Male,Salaried,183588,2,LN_1564,597598,60,9.21,Auto,823501.4745508368,409569.9806402622,12466.147164104616,Delayed,2,60,Partially Recovered,2,Emails,Yes
BRW_1565,Rebecca Young,24,Female,Salaried,152792,1,LN_1565,770063,36,15.33,Business,0.0,512914.3763862519,26819.098781289944,On-Time,0,0,Fully Recovered,3,Calls,No
BRW_1566,Charles Harris,37,Male,Salaried,172682,0,LN_1566,640456,60,18.24,Business,0.0,447417.3662958515,16347.10619036474,On-Time,0,0,Fully Recovered,1,Emails,No
BRW_1567,Steven Miller,59,Male,Salaried,105368,3,LN_1567,293775,36,12.57,Home,326832.54676366487,54212.51537339399,9837.705257120115,On-Time,0,0,Pending,0,None,No
BRW_1568,Robert Rodriguez,62,Male,Salaried,38349,0,LN_1568,397734,24,19.29,Home,554510.8036233505,65269.34695882415,20105.305108638724,Missed,5,150,Partially Recovered,2,Calls,No
BRW_1569,Robert Miller,23,Female,Business,215606,2,LN_1569,638488,36,12.78,Home,917547.7647177267,501181.7304418198,21445.588560313314,On-Time,0,0,Fully Recovered,4,None,No
BRW_1570,Cynthia Allen,35,Male,Self-Employed,168304,4,LN_1570,574070,72,19.41,Home,639478.1329501725,451983.1855656268,13554.977421096217,On-Time,0,0,Fully Recovered,0,Settlement Offer,No
BRW_1571,Donald Rodriguez,36,Female,Salaried,233995,1,LN_1571,992523,72,5.2,Personal,0.0,578261.866911023,16076.757066897937,On-Time,0,0,Pending,2,Emails,Yes
BRW_1572,Donald Davis,21,Female,Salaried,156016,2,LN_1572,1604982,12,12.73,Home,1982945.6234083218,1308358.4921253875,143149.38879154794,Delayed,5,163,Pending,3,Settlement Offer,No
